"timestamp","sample_index","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","cycle_type","relief_event","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Node.N_TANK_RELIEF.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","field_data_note","fault_class","severity_level","onset_type","fault_severity"
"2027-01-04 09:29:50","5391","372","3","12","6","1","5","downstroke","valve_stuck","no","downstroke","187.544","cap","38.564","188.639","9.35","0","0","0.0023","yes","1759","1800","70.042","0","0","79.136","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.127"
"2027-01-04 09:29:51","5392","372","4","12","6","1","5","downstroke","valve_stuck","no","downstroke","195.515","cap","38.648","197.285","9.767","0","0","0","yes","1803","1800","72.459","0","0","82.333","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.136"
"2027-01-04 09:29:52","5393","372","5","12","6","1","5","downstroke","valve_stuck","no","downstroke","197.605","cap","38.591","199.946","9.075","0","0.0238","0.0018","yes","1834","1800","74.675","0","0","87.605","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.145"
"2027-01-04 09:29:53","5394","372","6","12","6","1","5","pressure_hold","valve_stuck","no","pressure_hold","225.055","cap","38.526","225.936","7.655","0","0.0159","0.0009","yes","1117","1800","0","0","0","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.155"
"2027-01-04 09:29:54","5395","372","7","12","6","1","5","upstroke","valve_stuck","no","upstroke","125.121","rod","38.655","14.211","124.265","0","0.0017","0.0047","yes","1447","1800","0","58.583","67.414","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.164"
"2027-01-04 09:29:55","5396","372","8","12","6","1","5","upstroke","valve_stuck","no","upstroke","130.244","rod","38.703","13.646","128.171","0","0.0365","0.0039","yes","1491","1800","0","61.873","73.231","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.173"
"2027-01-04 09:29:56","5397","372","9","12","6","1","5","upstroke","valve_stuck","no","upstroke","132.176","rod","38.627","11.628","131.321","0","0.0264","0","yes","1526","1800","0","64.017","76.489","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.182"
"2027-01-04 09:29:57","5398","372","10","12","6","1","5","upstroke","valve_stuck","no","upstroke","135.613","rod","38.629","12.15","135.003","0","0.0168","0.0021","yes","1603","1800","0","67.744","82.07","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.191"
"2027-01-04 09:29:58","5399","372","11","12","6","1","5","upstroke","valve_stuck","no","upstroke","138.37","rod","38.706","10.912","138.123","0","0","0","yes","1643","1800","0","72.309","85.773","0","0","250.646","valve_stuck_severe_gradual_c02of10","valve_stuck","severe","gradual","0.2"
"2027-01-04 09:29:59","5400","373","0","13","6","1","6","downstroke","valve_stuck","no","downstroke","169.707","cap","38.883","170.369","7.528","0","0","0.0018","yes","1620","1800","55.907","0","0","66.809","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.2"
"2027-01-04 09:30:00","5401","373","1","13","6","1","6","downstroke","valve_stuck","no","downstroke","174.356","cap","38.848","174.286","8.357","0","0.0327","0","yes","1686","1800","57.708","0","0","70.95","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.208"
"2027-01-04 09:30:01","5402","373","2","13","6","1","6","downstroke","valve_stuck","no","downstroke","179.397","cap","38.812","180.922","8.084","0","0","0","yes","1720","1800","62.379","0","0","73.127","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.217"
"2027-01-04 09:30:02","5403","373","3","13","6","1","6","downstroke","valve_stuck","no","downstroke","183.673","cap","38.835","185.943","8.942","0","0","0.0092","yes","1762","1800","62.929","0","0","76.959","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.225"
"2027-01-04 09:30:03","5404","373","4","13","6","1","6","downstroke","valve_stuck","no","downstroke","188.544","cap","38.809","188.805","8.663","0","0.0125","0.0113","yes","1819","1800","65.875","0","0","82.153","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.233"
"2027-01-04 09:30:04","5405","373","5","13","6","1","6","downstroke","valve_stuck","no","downstroke","193.62","cap","38.758","194.097","9.263","0","0","0","yes","1845","1800","68.796","0","0","86.555","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.242"
"2027-01-04 09:30:05","5406","373","6","13","6","1","6","pressure_hold","valve_stuck","no","pressure_hold","218.75","cap","38.785","218.971","7.663","0","0","0.0025","yes","1114","1800","0","0","0","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.25"
"2027-01-04 09:30:06","5407","373","7","13","6","1","6","upstroke","valve_stuck","no","upstroke","123.097","rod","38.874","13.681","123.606","0","0.0265","0.0072","yes","1435","1800","0","51.812","67.036","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.258"
"2027-01-04 09:30:07","5408","373","8","13","6","1","6","upstroke","valve_stuck","no","upstroke","125.921","rod","38.864","13.56","126.251","0","0.0108","0.0055","yes","1480","1800","0","54.38","69.874","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.267"
"2027-01-04 09:30:08","5409","373","9","13","6","1","6","upstroke","valve_stuck","no","upstroke","128.926","rod","38.808","12.467","129.429","0","0.0072","0.007","yes","1522","1800","0","57.225","73.478","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.275"
"2027-01-04 09:30:09","5410","373","10","13","6","1","6","upstroke","valve_stuck","no","upstroke","132.41","rod","38.928","12.806","132.823","0","0.0025","0.0067","yes","1563","1800","0","60.138","78.693","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.283"
"2027-01-04 09:30:10","5411","373","11","13","6","1","6","upstroke","valve_stuck","no","upstroke","135.95","rod","38.816","10.847","137.985","0","0.0271","0.0093","yes","1603","1800","0","61.561","82.897","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.292"
"2027-01-04 09:30:11","5412","373","12","13","6","1","6","upstroke","valve_stuck","no","upstroke","136.681","rod","38.832","10.62","136.874","0","0","0.0051","yes","1664","1800","0","63.774","87.693","0","0","249.752","valve_stuck_severe_gradual_c03of10","valve_stuck","severe","gradual","0.3"
"2027-01-04 09:30:12","5413","374","0","14","6","1","7","downstroke","valve_stuck","no","downstroke","171.963","cap","42.671","173.254","8.155","0","0.1749","0.0029","yes","1634","1800","49.335","0","0","67.064","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.3"
"2027-01-04 09:30:13","5414","374","1","14","6","1","7","downstroke","valve_stuck","no","downstroke","178.436","cap","42.842","178.279","7.405","0","0.154","0","yes","1663","1800","51.984","0","0","68.708","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.308"
"2027-01-04 09:30:14","5415","374","2","14","6","1","7","downstroke","valve_stuck","no","downstroke","181.887","cap","42.777","182.657","8.105","0","0.1737","0.0079","yes","1713","1800","53.993","0","0","76.09","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.315"
"2027-01-04 09:30:15","5416","374","3","14","6","1","7","downstroke","valve_stuck","no","downstroke","186.507","cap","42.745","185.392","8.358","0","0.1818","0.003","yes","1721","1800","56.063","0","0","78.379","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.323"
"2027-01-04 09:30:16","5417","374","4","14","6","1","7","downstroke","valve_stuck","no","downstroke","191.683","cap","42.727","191.471","9.185","0","0.2043","0","yes","1769","1800","58.942","0","0","82.378","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.331"
"2027-01-04 09:30:17","5418","374","5","14","6","1","7","downstroke","valve_stuck","no","downstroke","198.399","cap","42.845","201.021","9.393","0","0.1872","0.003","yes","1824","1800","61.49","0","0","85.42","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.338"
"2027-01-04 09:30:18","5419","374","6","14","6","1","7","pressure_hold","valve_stuck","no","pressure_hold","223.743","cap","42.711","225.73","7.874","0","0.1571","0","yes","1092","1800","0","0","0","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.346"
"2027-01-04 09:30:19","5420","374","7","14","6","1","7","upstroke","valve_stuck","no","upstroke","126.514","rod","42.81","14.662","126.965","0","0.1916","0.0058","yes","1399","1800","0","46.045","66.975","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.354"
"2027-01-04 09:30:20","5421","374","8","14","6","1","7","upstroke","valve_stuck","no","upstroke","129.105","rod","42.768","13.103","129.684","0","0.1921","0","yes","1452","1800","0","47.998","69.545","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.362"
"2027-01-04 09:30:21","5422","374","9","14","6","1","7","upstroke","valve_stuck","no","upstroke","131.559","rod","42.811","13.083","131.277","0","0.1546","0","yes","1501","1800","0","50.594","73.655","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.369"
"2027-01-04 09:30:22","5423","374","10","14","6","1","7","upstroke","valve_stuck","no","upstroke","132.433","rod","42.771","12.534","132.627","0","0.1874","0.0041","yes","1511","1800","0","51.413","75.66","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.377"
"2027-01-04 09:30:23","5424","374","11","14","6","1","7","upstroke","valve_stuck","no","upstroke","133.408","rod","42.777","12.182","134.345","0","0.1767","0","yes","1562","1800","0","53.151","80.431","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.385"
"2027-01-04 09:30:24","5425","374","12","14","6","1","7","upstroke","valve_stuck","no","upstroke","136.309","rod","42.807","11.207","136.157","0","0.1495","0","yes","1598","1800","0","56.114","82.842","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.392"
"2027-01-04 09:30:25","5426","374","13","14","6","1","7","upstroke","valve_stuck","no","upstroke","139.861","rod","42.747","12.007","139.948","0","0.1898","0.0022","yes","1628","1800","0","56.806","85.595","0","0","249.853","valve_stuck_severe_gradual_c04of10","valve_stuck","severe","gradual","0.4"
"2027-01-04 09:30:26","5427","375","0","13","7","1","5","downstroke","valve_stuck","no","downstroke","174.093","cap","40.878","170.34","7.642","0","0","0","yes","1629","1800","44.146","0","0","66.791","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.4"
"2027-01-04 09:30:27","5428","375","1","13","7","1","5","downstroke","valve_stuck","no","downstroke","176.768","cap","40.849","176.173","7.978","0","0.0043","0","yes","1662","1800","45.777","0","0","70.147","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.408"
"2027-01-04 09:30:28","5429","375","2","13","7","1","5","downstroke","valve_stuck","no","downstroke","180.522","cap","40.898","179.341","8.328","0","0.0279","0","yes","1702","1800","47.214","0","0","72.699","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.417"
"2027-01-04 09:30:29","5430","375","3","13","7","1","5","downstroke","valve_stuck","no","downstroke","187.476","cap","40.856","188.367","9.212","0","0.018","0.0008","yes","1725","1800","48.501","0","0","76.087","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.425"
"2027-01-04 09:30:30","5431","375","4","13","7","1","5","downstroke","valve_stuck","no","downstroke","190.983","cap","40.879","190.44","8.923","0","0.0282","0","yes","1772","1800","49.742","0","0","79.188","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.433"
"2027-01-04 09:30:31","5432","375","5","13","7","1","5","downstroke","valve_stuck","no","downstroke","194.118","cap","40.917","193.643","9.255","0","0","0","yes","1816","1800","51.419","0","0","82.743","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.442"
"2027-01-04 09:30:32","5433","375","6","13","7","1","5","downstroke","valve_stuck","no","downstroke","200.05","cap","40.846","202.106","9.586","0","0.0043","0.0043","yes","1840","1800","53.722","0","0","84.006","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.45"
"2027-01-04 09:30:33","5434","375","7","13","7","1","5","pressure_hold","valve_stuck","no","pressure_hold","226.287","cap","40.932","225.69","8.297","0","0.0321","0","yes","1115","1800","0","0","0","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.458"
"2027-01-04 09:30:34","5435","375","8","13","7","1","5","upstroke","valve_stuck","no","upstroke","130.47","rod","40.817","13.906","129.833","0","0.0216","0","yes","1439","1800","0","40.459","68.115","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.467"
"2027-01-04 09:30:35","5436","375","9","13","7","1","5","upstroke","valve_stuck","no","upstroke","130.292","rod","40.953","13.482","130.522","0","0.0046","0","yes","1490","1800","0","43.249","70.995","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.475"
"2027-01-04 09:30:36","5437","375","10","13","7","1","5","upstroke","valve_stuck","no","upstroke","133.331","rod","40.784","11.325","134.136","0","0.0267","0.0113","yes","1547","1800","0","44.569","78.857","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.483"
"2027-01-04 09:30:37","5438","375","11","13","7","1","5","upstroke","valve_stuck","no","upstroke","136.049","rod","40.9","11.581","135.172","0","0.0176","0.0001","yes","1602","1800","0","46.75","80.562","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.492"
"2027-01-04 09:30:38","5439","375","12","13","7","1","5","upstroke","valve_stuck","no","upstroke","140.732","rod","40.863","10.659","139.105","0","0.0439","0.0072","yes","1639","1800","0","50.986","86.738","0","0","250.113","valve_stuck_severe_gradual_c05of10","valve_stuck","severe","gradual","0.5"
"2027-01-04 09:30:39","5440","376","0","15","6","2","7","downstroke","valve_stuck","no","downstroke","176.681","cap","43.69","177.3","7.8","0","0","0.0016","yes","1636","1800","38.733","0","0","67.673","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.5"
"2027-01-04 09:30:40","5441","376","1","15","6","2","7","downstroke","valve_stuck","no","downstroke","183.44","cap","43.675","180.646","8.074","0","0.0033","0","yes","1655","1800","40.945","0","0","70.634","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.507"
"2027-01-04 09:30:41","5442","376","2","15","6","2","7","downstroke","valve_stuck","no","downstroke","185.944","cap","43.734","189.249","9.197","0","0.0261","0","yes","1704","1800","41.361","0","0","74.332","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.514"
"2027-01-04 09:30:42","5443","376","3","15","6","2","7","downstroke","valve_stuck","no","downstroke","193.463","cap","43.763","192.316","9.043","0","0.0031","0.0007","yes","1764","1800","43.436","0","0","78.98","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.521"
"2027-01-04 09:30:43","5444","376","4","15","6","2","7","downstroke","valve_stuck","no","downstroke","196.896","cap","43.818","195.534","8.781","0","0.0202","0","yes","1800","1800","45.017","0","0","82.29","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.529"
"2027-01-04 09:30:44","5445","376","5","15","6","2","7","downstroke","valve_stuck","no","downstroke","203.318","cap","43.732","201.958","9.701","0","0","0.0016","yes","1832","1800","47.313","0","0","85.388","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.536"
"2027-01-04 09:30:45","5446","376","6","15","6","2","7","pressure_hold","valve_stuck","no","pressure_hold","226.912","cap","43.713","227.561","8.423","0","0.018","0.0018","yes","1152","1800","0","0","0","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.543"
"2027-01-04 09:30:46","5447","376","7","15","6","2","7","pressure_hold","valve_stuck","no","pressure_hold","229.921","cap","43.809","229.021","8.254","0","0.0346","0","yes","1097","1800","0","0","0","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.55"
"2027-01-04 09:30:47","5448","376","8","15","6","2","7","upstroke","valve_stuck","no","upstroke","129.526","rod","43.693","14.369","129.173","0","0.0036","0.0049","yes","1423","1800","0","34.165","65.744","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.557"
"2027-01-04 09:30:48","5449","376","9","15","6","2","7","upstroke","valve_stuck","no","upstroke","131.564","rod","43.736","14.783","130.061","0","0.0202","0","yes","1452","1800","0","36.88","68.74","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.564"
"2027-01-04 09:30:49","5450","376","10","15","6","2","7","upstroke","valve_stuck","no","upstroke","132.275","rod","43.776","13.169","132.745","0","0.0198","0","yes","1501","1800","0","36.972","73.503","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.571"
"2027-01-04 09:30:50","5451","376","11","15","6","2","7","upstroke","valve_stuck","no","upstroke","135.183","rod","43.759","13.317","137.356","0","0","0","yes","1534","1800","0","38.417","75.011","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.579"
"2027-01-04 09:30:51","5452","376","12","15","6","2","7","upstroke","valve_stuck","no","upstroke","137.488","rod","43.722","12.787","137.106","0","0","0.0116","yes","1565","1800","0","39.461","78.499","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.586"
"2027-01-04 09:30:52","5453","376","13","15","6","2","7","upstroke","valve_stuck","no","upstroke","140.358","rod","43.835","11.693","139.349","0","0.0497","0.0053","yes","1604","1800","0","41.264","82.25","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.593"
"2027-01-04 09:30:53","5454","376","14","15","6","2","7","upstroke","valve_stuck","no","upstroke","142.726","rod","43.819","11.09","142.9","0","0.0217","0.009","yes","1637","1800","0","41.479","86.221","0","0","249.622","valve_stuck_severe_gradual_c06of10","valve_stuck","severe","gradual","0.6"
"2027-01-04 09:30:54","5455","377","0","14","8","1","5","downstroke","valve_stuck","no","downstroke","168.955","cap","38.597","168.851","7.62","0","0.039","0","yes","1639","1800","32.199","0","0","63.729","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.6"
"2027-01-04 09:30:55","5456","377","1","14","8","1","5","downstroke","valve_stuck","no","downstroke","169.889","cap","38.552","171.403","8.215","0","0.0241","0.0079","yes","1673","1800","33.606","0","0","71.24","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.608"
"2027-01-04 09:30:56","5457","377","2","14","8","1","5","downstroke","valve_stuck","no","downstroke","176.914","cap","38.567","180.116","8.029","0","0.0215","0","yes","1712","1800","34.282","0","0","71.496","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.615"
"2027-01-04 09:30:57","5458","377","3","14","8","1","5","downstroke","valve_stuck","no","downstroke","177.827","cap","38.622","174.725","8.416","0","0.0092","0","yes","1729","1800","34.774","0","0","74.231","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.623"
"2027-01-04 09:30:58","5459","377","4","14","8","1","5","downstroke","valve_stuck","no","downstroke","183.535","cap","38.674","179.917","9.437","0","0.0056","0.0047","yes","1751","1800","35.668","0","0","77.77","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.631"
"2027-01-04 09:30:59","5460","377","5","14","8","1","5","downstroke","valve_stuck","no","downstroke","185.8","cap","38.68","185.584","9.076","0","0.0318","0.0087","yes","1805","1800","37.223","0","0","79.858","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.638"
"2027-01-04 09:31:00","5461","377","6","14","8","1","5","downstroke","valve_stuck","no","downstroke","193.467","cap","38.707","194.068","8.838","0","0.0351","0","yes","1821","1800","36.752","0","0","82.849","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.646"
"2027-01-04 09:31:01","5462","377","7","14","8","1","5","downstroke","valve_stuck","no","downstroke","193.005","cap","38.598","191.698","9.604","0","0","0","yes","1886","1800","38.218","0","0","86.491","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.654"
"2027-01-04 09:31:02","5463","377","8","14","8","1","5","pressure_hold","valve_stuck","no","pressure_hold","218.879","cap","38.642","218.349","7.948","0","0.0165","0.0004","yes","1118","1800","0","0","0","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.662"
"2027-01-04 09:31:03","5464","377","9","14","8","1","5","upstroke","valve_stuck","no","upstroke","123.428","rod","38.627","14.069","121.904","0","0.0294","0.003","yes","1457","1800","0","28.445","69.157","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.669"
"2027-01-04 09:31:04","5465","377","10","14","8","1","5","upstroke","valve_stuck","no","upstroke","128.718","rod","38.734","12.164","127.783","0","0","0.0036","yes","1514","1800","0","30.207","72.173","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.677"
"2027-01-04 09:31:05","5466","377","11","14","8","1","5","upstroke","valve_stuck","no","upstroke","129.92","rod","38.677","12.762","128.997","0","0","0.0024","yes","1579","1800","0","32.302","77.223","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.685"
"2027-01-04 09:31:06","5467","377","12","14","8","1","5","upstroke","valve_stuck","no","upstroke","134.259","rod","38.689","11.588","135.47","0","0.0094","0.0001","yes","1612","1800","0","33.783","82.027","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.692"
"2027-01-04 09:31:07","5468","377","13","14","8","1","5","upstroke","valve_stuck","no","upstroke","136.153","rod","38.565","10.609","137.491","0","0.0232","0","yes","1668","1800","0","34.665","86.386","0","0","249.389","valve_stuck_severe_gradual_c07of10","valve_stuck","severe","gradual","0.7"
"2027-01-04 09:31:08","5469","378","0","13","6","1","6","downstroke","valve_stuck","no","downstroke","173.081","cap","39.058","173.756","7.678","0","0","0.0018","yes","1608","1800","27.28","0","0","66.809","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.7"
"2027-01-04 09:31:09","5470","378","1","13","6","1","6","downstroke","valve_stuck","no","downstroke","177.822","cap","39.023","177.751","8.523","0","0.0327","0","yes","1673","1800","27.904","0","0","70.95","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.708"
"2027-01-04 09:31:10","5471","378","2","13","6","1","6","downstroke","valve_stuck","no","downstroke","182.964","cap","38.987","184.518","8.245","0","0","0","yes","1707","1800","29.883","0","0","73.127","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.717"
"2027-01-04 09:31:11","5472","378","3","13","6","1","6","downstroke","valve_stuck","no","downstroke","187.325","cap","39.01","189.64","9.12","0","0","0.0092","yes","1750","1800","29.86","0","0","76.959","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.725"
"2027-01-04 09:31:12","5473","378","4","13","6","1","6","downstroke","valve_stuck","no","downstroke","192.292","cap","38.984","192.558","8.835","0","0.0125","0.0113","yes","1806","1800","30.951","0","0","82.153","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.733"
"2027-01-04 09:31:13","5474","378","5","13","6","1","6","downstroke","valve_stuck","no","downstroke","197.469","cap","38.933","197.956","9.448","0","0","0","yes","1832","1800","31.999","0","0","86.555","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.742"
"2027-01-04 09:31:14","5475","378","6","13","6","1","6","pressure_hold","valve_stuck","no","pressure_hold","223.099","cap","38.96","223.324","7.815","0","0","0.0025","yes","1106","1800","0","0","0","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.75"
"2027-01-04 09:31:15","5476","378","7","13","6","1","6","upstroke","valve_stuck","no","upstroke","125.544","rod","39.049","13.953","126.063","0","0.0265","0.0072","yes","1424","1800","0","23.596","67.036","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.758"
"2027-01-04 09:31:16","5477","378","8","13","6","1","6","upstroke","valve_stuck","no","upstroke","128.424","rod","39.039","13.829","128.761","0","0.0108","0.0055","yes","1469","1800","0","24.494","69.874","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.767"
"2027-01-04 09:31:17","5478","378","9","13","6","1","6","upstroke","valve_stuck","no","upstroke","131.489","rod","38.983","12.715","132.002","0","0.0072","0.007","yes","1511","1800","0","25.485","73.478","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.775"
"2027-01-04 09:31:18","5479","378","10","13","6","1","6","upstroke","valve_stuck","no","upstroke","135.043","rod","39.103","13.061","135.463","0","0.0025","0.0067","yes","1551","1800","0","26.471","78.693","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.783"
"2027-01-04 09:31:19","5480","378","11","13","6","1","6","upstroke","valve_stuck","no","upstroke","138.652","rod","38.991","11.063","140.728","0","0.0271","0.0093","yes","1591","1800","0","26.773","82.897","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.792"
"2027-01-04 09:31:20","5481","378","12","13","6","1","6","upstroke","valve_stuck","no","upstroke","139.398","rod","39.007","10.831","139.595","0","0","0.0051","yes","1651","1800","0","27.393","87.693","0","0","249.752","valve_stuck_severe_gradual_c08of10","valve_stuck","severe","gradual","0.8"
"2027-01-04 09:31:21","5482","379","0","16","8","1","7","downstroke","valve_stuck","no","downstroke","176.682","cap","44.051","176.105","8.794","0","0.1385","0.0038","yes","1595","1800","20.926","0","0","64.054","0","249.935","valve_stuck_severe_gradual_c09of10","valve_stuck","severe","gradual","0.8"
"2027-01-04 09:31:22","5483","379","1","16","8","1","7","downstroke","valve_stuck","no","downstroke","180.014","cap","44.031","178.231","8.934","0","0.1119","0","yes","1618","1800","21.738","0","0","68.843","0","249.935","valve_stuck_severe_gradual_c09of10","valve_stuck","severe","gradual","0.807"
"2027-01-04 09:31:23","5484","379","2","16","8","1","7","downstroke","valve_stuck","no","downstroke","185.306","cap","44.074","184.679","8.467","0","0.1314","0.0035","yes","1636","1800","22.173","0","0","72.07","0","249.935","valve_stuck_severe_gradual_c09of10","valve_stuck","severe","gradual","0.813"
"2027-01-04 09:31:24","5485","379","3","16","8","1","7","downstroke","valve_stuck","no","downstroke","188.096","cap","43.961","187.139","9.074","0","0.1096","0.0018","yes","1685","1800","23.049","0","0","74.882","0","249.935","valve_stuck_severe_gradual_c09of10","valve_stuck","severe","gradual","0.82"
