"timestamp","sample_index","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","cycle_type","relief_event","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Node.N_TANK_RELIEF.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","field_data_note"
"2026-07-13 10:02:03","7324","504","2","13","6","2","5","downstroke","normal","no","downstroke","181.094","cap","40.894","183.164","8.767","0","0.0075","0.0093","yes","1703","1800","74.646","0","0","74.236","0","250.298","normal_operation"
"2026-07-13 10:02:04","7325","504","3","13","6","2","5","downstroke","normal","no","downstroke","189.59","cap","40.842","189.763","8.675","0","0","0","yes","1760","1800","79.034","0","0","78.406","0","250.298","normal_operation"
"2026-07-13 10:02:05","7326","504","4","13","6","2","5","downstroke","normal","no","downstroke","194.294","cap","40.861","193.746","9.605","0","0.0049","0","yes","1784","1800","82.534","0","0","81.127","0","250.298","normal_operation"
"2026-07-13 10:02:06","7327","504","5","13","6","2","5","downstroke","normal","no","downstroke","198.654","cap","40.812","197.402","9.241","0","0.009","0","yes","1837","1800","87.529","0","0","84.84","0","250.298","normal_operation"
"2026-07-13 10:02:07","7328","504","6","13","6","2","5","pressure_hold","normal","no","pressure_hold","221.288","cap","40.915","220.96","7.92","0","0.0429","0.0058","yes","1146","1800","0","0","0","0","0","250.298","normal_operation"
"2026-07-13 10:02:08","7329","504","7","13","6","2","5","pressure_hold","normal","no","pressure_hold","223.976","cap","40.925","222.577","8.169","0","0.0305","0.0085","yes","1110","1800","0","0","0","0","0","250.298","normal_operation"
"2026-07-13 10:02:09","7330","504","8","13","6","2","5","upstroke","normal","no","upstroke","126.634","rod","40.877","14.817","126.969","0","0.0303","0.0069","yes","1426","1800","0","68.714","67.177","0","0","250.298","normal_operation"
"2026-07-13 10:02:10","7331","504","9","13","6","2","5","upstroke","normal","no","upstroke","129.142","rod","40.898","13.176","127.849","0","0.0061","0.0071","yes","1476","1800","0","72.334","71.868","0","0","250.298","normal_operation"
"2026-07-13 10:02:11","7332","504","10","13","6","2","5","upstroke","normal","no","upstroke","133.752","rod","40.891","11.838","133.774","0","0.0267","0.0016","yes","1539","1800","0","77.44","78.519","0","0","250.298","normal_operation"
"2026-07-13 10:02:12","7333","504","11","13","6","2","5","upstroke","normal","no","upstroke","137.142","rod","40.802","12.154","138.973","0","0.007","0","yes","1584","1800","0","81.201","81.917","0","0","250.298","normal_operation"
"2026-07-13 10:02:13","7334","504","12","13","6","2","5","upstroke","normal","no","upstroke","140.942","rod","40.827","10.018","140.602","0","0","0","yes","1637","1800","0","86.445","85.685","0","0","250.298","normal_operation"
"2026-07-13 10:02:14","7335","505","0","15","7","2","6","downstroke","normal","no","downstroke","172.438","cap","40.904","171.266","7.88","0","0.0236","0.0018","yes","1629","1800","66.563","0","0","64.818","0","249.905","normal_operation"
"2026-07-13 10:02:15","7336","505","1","15","7","2","6","downstroke","normal","no","downstroke","173.073","cap","40.962","173.513","8.372","0","0.0074","0","yes","1661","1800","70.597","0","0","69.896","0","249.905","normal_operation"
"2026-07-13 10:02:16","7337","505","2","15","7","2","6","downstroke","normal","no","downstroke","180.127","cap","40.916","182.638","8.585","0","0.0069","0.0086","yes","1682","1800","72.123","0","0","73.058","0","249.905","normal_operation"
"2026-07-13 10:02:17","7338","505","3","15","7","2","6","downstroke","normal","no","downstroke","186.808","cap","40.837","186.618","8.848","0","0.0164","0.0009","yes","1737","1800","75.197","0","0","77.09","0","249.905","normal_operation"
"2026-07-13 10:02:18","7339","505","4","15","7","2","6","downstroke","normal","no","downstroke","189.025","cap","40.937","188.606","9.026","0","0.0609","0","yes","1757","1800","80.654","0","0","80.634","0","249.905","normal_operation"
"2026-07-13 10:02:19","7340","505","5","15","7","2","6","downstroke","normal","no","downstroke","197.002","cap","40.995","198.636","9.119","0","0.0223","0","yes","1800","1800","83.958","0","0","81.8","0","249.905","normal_operation"
"2026-07-13 10:02:20","7341","505","6","15","7","2","6","downstroke","normal","no","downstroke","197.076","cap","40.817","199.257","8.994","0","0.0333","0","yes","1821","1800","84.33","0","0","85.901","0","249.905","normal_operation"
"2026-07-13 10:02:21","7342","505","7","15","7","2","6","pressure_hold","normal","no","pressure_hold","222.518","cap","40.904","220.604","8.294","0","0.0158","0.006","yes","1138","1800","0","0","0","0","0","249.905","normal_operation"
"2026-07-13 10:02:22","7343","505","8","15","7","2","6","pressure_hold","normal","no","pressure_hold","225.737","cap","40.851","224.597","7.506","0","0.0106","0","yes","1108","1800","0","0","0","0","0","249.905","normal_operation"
"2026-07-13 10:02:23","7344","505","9","15","7","2","6","upstroke","normal","no","upstroke","125.696","rod","40.868","13.924","123.944","0","0.0298","0.0003","yes","1430","1800","0","65.876","66.804","0","0","249.905","normal_operation"
"2026-07-13 10:02:24","7345","505","10","15","7","2","6","upstroke","normal","no","upstroke","129.273","rod","40.886","13.372","128.429","0","0.0038","0","yes","1464","1800","0","69.56","70.867","0","0","249.905","normal_operation"
"2026-07-13 10:02:25","7346","505","11","15","7","2","6","upstroke","normal","no","upstroke","132.205","rod","40.932","13.649","132.346","0","0.0348","0","yes","1506","1800","0","75.661","73.756","0","0","249.905","normal_operation"
"2026-07-13 10:02:26","7347","505","12","15","7","2","6","upstroke","normal","no","upstroke","134.742","rod","40.941","13.148","133.75","0","0.0078","0.0055","yes","1556","1800","0","78.086","79.124","0","0","249.905","normal_operation"
"2026-07-13 10:02:27","7348","505","13","15","7","2","6","upstroke","normal","no","upstroke","137.495","rod","40.917","11.472","136.482","0","0.0153","0","yes","1583","1800","0","83.398","81.122","0","0","249.905","normal_operation"
"2026-07-13 10:02:28","7349","505","14","15","7","2","6","upstroke","normal","no","upstroke","139.579","rod","40.909","11.773","138.11","0","0","0.0001","yes","1633","1800","0","85.881","85.266","0","0","249.905","normal_operation"
"2026-07-13 10:02:29","7350","506","0","15","8","2","5","downstroke","normal","no","downstroke","171.381","cap","40.914","170.687","7.435","0","0.0317","0.0098","yes","1603","1800","66.468","0","0","65.535","0","249.75","normal_operation"
"2026-07-13 10:02:30","7351","506","1","15","8","2","5","downstroke","normal","no","downstroke","177.071","cap","40.855","176.303","7.767","0","0.0207","0","yes","1648","1800","69.54","0","0","68.685","0","249.75","normal_operation"
"2026-07-13 10:02:31","7352","506","2","15","8","2","5","downstroke","normal","no","downstroke","179.307","cap","40.82","177.579","8.406","0","0.0292","0","yes","1669","1800","69.895","0","0","70.855","0","249.75","normal_operation"
"2026-07-13 10:02:32","7353","506","3","15","8","2","5","downstroke","normal","no","downstroke","185.597","cap","40.847","186.767","8.625","0","0.0073","0","yes","1711","1800","75.475","0","0","73.517","0","249.75","normal_operation"
"2026-07-13 10:02:33","7354","506","4","15","8","2","5","downstroke","normal","no","downstroke","186.611","cap","40.937","185.679","9.355","0","0.0288","0","yes","1740","1800","78.036","0","0","77.604","0","249.75","normal_operation"
"2026-07-13 10:02:34","7355","506","5","15","8","2","5","downstroke","normal","no","downstroke","190.851","cap","40.874","190.462","9.402","0","0.0247","0","yes","1770","1800","80.128","0","0","81.19","0","249.75","normal_operation"
"2026-07-13 10:02:35","7356","506","6","15","8","2","5","downstroke","normal","no","downstroke","196.276","cap","40.886","196.064","9.348","0","0.0304","0","yes","1801","1800","84.159","0","0","83.724","0","249.75","normal_operation"
"2026-07-13 10:02:36","7357","506","7","15","8","2","5","downstroke","normal","no","downstroke","198.123","cap","40.85","198.758","9.487","0","0.0488","0.0027","yes","1823","1800","86.154","0","0","87.536","0","249.75","normal_operation"
"2026-07-13 10:02:37","7358","506","8","15","8","2","5","pressure_hold","normal","no","pressure_hold","220.901","cap","40.919","221.234","8.255","0","0.0101","0","yes","1150","1800","0","0","0","0","0","249.75","normal_operation"
"2026-07-13 10:02:38","7359","506","9","15","8","2","5","pressure_hold","normal","no","pressure_hold","224.172","cap","40.881","223.92","7.863","0","0.0306","0.0064","yes","1106","1800","0","0","0","0","0","249.75","normal_operation"
"2026-07-13 10:02:39","7360","506","10","15","8","2","5","upstroke","normal","no","upstroke","127.645","rod","40.872","13.239","127.336","0","0.0102","0","yes","1434","1800","0","66.541","66.761","0","0","249.75","normal_operation"
"2026-07-13 10:02:40","7361","506","11","15","8","2","5","upstroke","normal","no","upstroke","129.62","rod","40.893","12.904","129.991","0","0.0324","0","yes","1478","1800","0","72.79","71.804","0","0","249.75","normal_operation"
"2026-07-13 10:02:41","7362","506","12","15","8","2","5","upstroke","normal","no","upstroke","132.764","rod","40.964","12.799","131.333","0","0.0304","0","yes","1531","1800","0","78.126","76.878","0","0","249.75","normal_operation"
"2026-07-13 10:02:42","7363","506","13","15","8","2","5","upstroke","normal","no","upstroke","136.905","rod","40.956","12.008","137.129","0","0","0","yes","1607","1800","0","81.289","81.616","0","0","249.75","normal_operation"
"2026-07-13 10:02:43","7364","506","14","15","8","2","5","upstroke","normal","no","upstroke","140.202","rod","40.96","10.295","139.739","0","0.0356","0.0028","yes","1640","1800","0","85.949","86.227","0","0","249.75","normal_operation"
"2026-07-13 10:02:44","7365","507","0","15","7","2","6","downstroke","normal","no","downstroke","170.815","cap","40.845","171.504","7.472","0","0.0259","0.0036","yes","1618","1800","67.239","0","0","67.283","0","250.223","normal_operation"
"2026-07-13 10:02:45","7366","507","1","15","7","2","6","downstroke","normal","no","downstroke","177.544","cap","40.837","179.35","8.214","0","0.0248","0.0055","yes","1637","1800","68.786","0","0","69.252","0","250.223","normal_operation"
"2026-07-13 10:02:46","7367","507","2","15","7","2","6","downstroke","normal","no","downstroke","182.756","cap","40.98","183.255","8.602","0","0.0131","0","yes","1687","1800","72.796","0","0","72.309","0","250.223","normal_operation"
"2026-07-13 10:02:47","7368","507","3","15","7","2","6","downstroke","normal","no","downstroke","184.566","cap","40.936","182.963","8.923","0","0.0058","0","yes","1716","1800","76.223","0","0","77.019","0","250.223","normal_operation"
"2026-07-13 10:02:48","7369","507","4","15","7","2","6","downstroke","normal","no","downstroke","191.2","cap","40.872","192.983","8.514","0","0.0302","0","yes","1759","1800","80.385","0","0","79.041","0","250.223","normal_operation"
"2026-07-13 10:02:49","7370","507","5","15","7","2","6","downstroke","normal","no","downstroke","194.62","cap","41.001","194.447","9.697","0","0.0061","0","yes","1798","1800","83.573","0","0","81.325","0","250.223","normal_operation"
"2026-07-13 10:02:50","7371","507","6","15","7","2","6","downstroke","normal","no","downstroke","198.068","cap","40.913","197.076","9.041","0","0.0162","0.0074","yes","1835","1800","85.779","0","0","87.332","0","250.223","normal_operation"
"2026-07-13 10:02:51","7372","507","7","15","7","2","6","pressure_hold","normal","no","pressure_hold","221.486","cap","40.918","222.141","7.844","0","0.0075","0.0062","yes","1150","1800","0","0","0","0","0","250.223","normal_operation"
"2026-07-13 10:02:52","7373","507","8","15","7","2","6","pressure_hold","normal","no","pressure_hold","224.072","cap","40.909","223.45","7.81","0","0.0128","0.0017","yes","1100","1800","0","0","0","0","0","250.223","normal_operation"
"2026-07-13 10:02:53","7374","507","9","15","7","2","6","upstroke","normal","no","upstroke","126.321","rod","40.865","14.382","123.846","0","0.0338","0.0005","yes","1415","1800","0","66.054","65.708","0","0","250.223","normal_operation"
"2026-07-13 10:02:54","7375","507","10","15","7","2","6","upstroke","normal","no","upstroke","130.625","rod","40.997","13.868","130.438","0","0.0078","0","yes","1483","1800","0","71.802","72.238","0","0","250.223","normal_operation"
"2026-07-13 10:02:55","7376","507","11","15","7","2","6","upstroke","normal","no","upstroke","133.151","rod","40.896","12.998","132.947","0","0.0099","0","yes","1488","1800","0","74.399","73.473","0","0","250.223","normal_operation"
"2026-07-13 10:02:56","7377","507","12","15","7","2","6","upstroke","normal","no","upstroke","134.357","rod","40.925","11.737","132.689","0","0","0","yes","1557","1800","0","77.795","77.313","0","0","250.223","normal_operation"
"2026-07-13 10:02:57","7378","507","13","15","7","2","6","upstroke","normal","no","upstroke","138.08","rod","40.899","11.663","137.188","0","0.0185","0","yes","1597","1800","0","83.448","82.573","0","0","250.223","normal_operation"
"2026-07-13 10:02:58","7379","507","14","15","7","2","6","upstroke","normal","no","upstroke","138.925","rod","40.902","11.403","139.192","0","0","0.0007","yes","1642","1800","0","87.346","84.433","0","0","250.223","normal_operation"
"2026-07-13 10:02:59","7380","508","0","15","6","2","7","downstroke","normal","no","downstroke","173.371","cap","40.868","173.048","7.804","0","0","0.0002","yes","1634","1800","66.534","0","0","67.657","0","249.834","normal_operation"
"2026-07-13 10:03:00","7381","508","1","15","6","2","7","downstroke","normal","no","downstroke","178.454","cap","40.868","179.374","7.809","0","0.0347","0","yes","1673","1800","70.576","0","0","69.695","0","249.834","normal_operation"
"2026-07-13 10:03:01","7382","508","2","15","6","2","7","downstroke","normal","no","downstroke","184.4","cap","40.977","183.197","8.512","0","0.0262","0.0128","yes","1715","1800","75.258","0","0","74.927","0","249.834","normal_operation"
"2026-07-13 10:03:02","7383","508","3","15","6","2","7","downstroke","normal","no","downstroke","187.264","cap","40.908","185.519","8.926","0","0.0279","0.0032","yes","1747","1800","77.16","0","0","78.025","0","249.834","normal_operation"
"2026-07-13 10:03:03","7384","508","4","15","6","2","7","downstroke","normal","no","downstroke","193.265","cap","40.969","193.036","8.795","0","0.0408","0.0025","yes","1778","1800","80.927","0","0","81.818","0","249.834","normal_operation"
"2026-07-13 10:03:04","7385","508","5","15","6","2","7","downstroke","normal","no","downstroke","197.235","cap","40.922","197.417","9.751","0","0.0195","0.006","yes","1835","1800","87.068","0","0","85.917","0","249.834","normal_operation"
"2026-07-13 10:03:05","7386","508","6","15","6","2","7","pressure_hold","normal","no","pressure_hold","222.607","cap","40.953","222.569","8.018","0","0.0126","0","yes","1156","1800","0","0","0","0","0","249.834","normal_operation"
"2026-07-13 10:03:06","7387","508","7","15","6","2","7","pressure_hold","normal","no","pressure_hold","225.04","cap","40.944","225.398","7.578","0","0.0121","0.0111","yes","1099","1800","0","0","0","0","0","249.834","normal_operation"
"2026-07-13 10:03:07","7388","508","8","15","6","2","7","upstroke","normal","no","upstroke","124.556","rod","40.896","14.251","124.864","0","0","0","yes","1415","1800","0","66.932","66.246","0","0","249.834","normal_operation"
"2026-07-13 10:03:08","7389","508","9","15","6","2","7","upstroke","normal","no","upstroke","128.476","rod","40.946","13.37","126.765","0","0.0206","0.0044","yes","1464","1800","0","69.007","68.588","0","0","249.834","normal_operation"
"2026-07-13 10:03:09","7390","508","10","15","6","2","7","upstroke","normal","no","upstroke","129.714","rod","40.988","12.483","127.659","0","0.0231","0","yes","1487","1800","0","72.849","72.632","0","0","249.834","normal_operation"
"2026-07-13 10:03:10","7391","508","11","15","6","2","7","upstroke","normal","no","upstroke","131.439","rod","40.897","11.821","131.687","0","0.048","0","yes","1514","1800","0","75.109","76.655","0","0","249.834","normal_operation"
"2026-07-13 10:03:11","7392","508","12","15","6","2","7","upstroke","normal","no","upstroke","135.327","rod","40.905","11.66","135.421","0","0.0427","0.0021","yes","1576","1800","0","80.002","79.536","0","0","249.834","normal_operation"
"2026-07-13 10:03:12","7393","508","13","15","6","2","7","upstroke","normal","no","upstroke","138.127","rod","41.073","11.154","138.325","0","0.0494","0","yes","1602","1800","0","82.214","83.471","0","0","249.834","normal_operation"
"2026-07-13 10:03:13","7394","508","14","15","6","2","7","upstroke","normal","no","upstroke","139.638","rod","40.946","11.021","141.167","0","0.0153","0","yes","1640","1800","0","87.058","85.653","0","0","249.834","normal_operation"
"2026-07-13 10:03:14","7395","509","0","15","8","1","6","downstroke","normal","no","downstroke","172.36","cap","40.976","174.373","8.358","0","0.0148","0","yes","1600","1800","65.374","0","0","63.87","0","249.979","normal_operation"
"2026-07-13 10:03:15","7396","509","1","15","8","1","6","downstroke","normal","no","downstroke","174.641","cap","40.916","174.481","8.266","0","0","0","yes","1654","1800","68.528","0","0","68.602","0","249.979","normal_operation"
"2026-07-13 10:03:16","7397","509","2","15","8","1","6","downstroke","normal","no","downstroke","179.381","cap","40.909","181.946","8.384","0","0.0276","0","yes","1667","1800","72.031","0","0","73","0","249.979","normal_operation"
"2026-07-13 10:03:17","7398","509","3","15","8","1","6","downstroke","normal","no","downstroke","185.205","cap","40.921","186.418","8.14","0","0.0205","0","yes","1709","1800","73.938","0","0","73.834","0","249.979","normal_operation"
"2026-07-13 10:03:18","7399","509","4","15","8","1","6","downstroke","normal","no","downstroke","186.301","cap","40.903","185.47","9.667","0","0","0","yes","1734","1800","76.87","0","0","78.132","0","249.979","normal_operation"
"2026-07-13 10:03:19","7400","509","5","15","8","1","6","downstroke","normal","no","downstroke","189.427","cap","40.919","188.421","9.108","0","0","0","yes","1770","1800","79.433","0","0","78.917","0","249.979","normal_operation"
"2026-07-13 10:03:20","7401","509","6","15","8","1","6","downstroke","normal","no","downstroke","195.015","cap","40.921","195.394","10.049","0","0.0295","0.0034","yes","1802","1800","83.398","0","0","83.727","0","249.979","normal_operation"
"2026-07-13 10:03:21","7402","509","7","15","8","1","6","downstroke","normal","no","downstroke","199.072","cap","40.897","197.266","9.924","0","0.0088","0.0076","yes","1819","1800","85.721","0","0","86.289","0","249.979","normal_operation"
"2026-07-13 10:03:22","7403","509","8","15","8","1","6","pressure_hold","normal","no","pressure_hold","224.471","cap","40.995","224.124","7.3","0","0.0047","0","yes","1109","1800","0","0","0","0","0","249.979","normal_operation"
"2026-07-13 10:03:23","7404","509","9","15","8","1","6","upstroke","normal","no","upstroke","127.313","rod","40.9","14.444","127.145","0","0.0184","0","yes","1421","1800","0","67.383","67.018","0","0","249.979","normal_operation"
"2026-07-13 10:03:24","7405","509","10","15","8","1","6","upstroke","normal","no","upstroke","128.654","rod","40.939","13.683","126.958","0","0.0161","0.0106","yes","1473","1800","0","73.348","71.091","0","0","249.979","normal_operation"
"2026-07-13 10:03:25","7406","509","11","15","8","1","6","upstroke","normal","no","upstroke","131.535","rod","40.969","13.047","131.411","0","0","0","yes","1511","1800","0","74.863","73.292","0","0","249.979","normal_operation"
"2026-07-13 10:03:26","7407","509","12","15","8","1","6","upstroke","normal","no","upstroke","135.622","rod","41.023","12.787","134.747","0","0.0177","0.0039","yes","1534","1800","0","77.731","78.674","0","0","249.979","normal_operation"
"2026-07-13 10:03:27","7408","509","13","15","8","1","6","upstroke","normal","no","upstroke","139.236","rod","40.929","11.294","139.417","0","0.0037","0","yes","1598","1800","0","81.724","79.967","0","0","249.979","normal_operation"
"2026-07-13 10:03:28","7409","509","14","15","8","1","6","upstroke","normal","no","upstroke","140.094","rod","40.96","11.038","140.405","0","0","0","yes","1636","1800","0","85.884","87.659","0","0","249.979","normal_operation"
"2026-07-13 10:03:29","7410","510","0","14","6","2","6","downstroke","normal","no","downstroke","173.115","cap","40.942","171.609","8.106","0","0.0085","0.0053","yes","1619","1800","67.45","0","0","67.1","0","249.86","normal_operation"
"2026-07-13 10:03:30","7411","510","1","14","6","2","6","downstroke","normal","no","downstroke","177.945","cap","41.035","175.786","7.503","0","0.0426","0.005","yes","1660","1800","71.507","0","0","70.288","0","249.86","normal_operation"
"2026-07-13 10:03:31","7412","510","2","14","6","2","6","downstroke","normal","no","downstroke","183.123","cap","40.977","184.357","8.454","0","0","0","yes","1714","1800","74.227","0","0","74.788","0","249.86","normal_operation"
"2026-07-13 10:03:32","7413","510","3","14","6","2","6","downstroke","normal","no","downstroke","189.384","cap","40.984","189.126","9.159","0","0.0408","0","yes","1745","1800","77.819","0","0","79.149","0","249.86","normal_operation"
"2026-07-13 10:03:33","7414","510","4","14","6","2","6","downstroke","normal","no","downstroke","194.413","cap","40.858","195.273","9.647","0","0.0028","0.0012","yes","1788","1800","81.551","0","0","81.125","0","249.86","normal_operation"
"2026-07-13 10:03:34","7415","510","5","14","6","2","6","downstroke","normal","no","downstroke","199.629","cap","40.949","199.701","9.725","0","0.0425","0","yes","1822","1800","85.186","0","0","86.703","0","249.86","normal_operation"
"2026-07-13 10:03:35","7416","510","6","14","6","2","6","pressure_hold","normal","no","pressure_hold","222.839","cap","40.955","221.299","7.963","0","0.0211","0.0043","yes","1162","1800","0","0","0","0","0","249.86","normal_operation"
"2026-07-13 10:03:36","7417","510","7","14","6","2","6","pressure_hold","normal","no","pressure_hold","224.119","cap","40.928","224.106","8.076","0","0","0.0002","yes","1097","1800","0","0","0","0","0","249.86","normal_operation"
"2026-07-13 10:03:37","7418","510","8","14","6","2","6","upstroke","normal","no","upstroke","127.337","rod","41.004","14.825","127.324","0","0.0131","0","yes","1415","1800","0","66.529","67.748","0","0","249.86","normal_operation"
"2026-07-13 10:03:38","7419","510","9","14","6","2","6","upstroke","normal","no","upstroke","130.382","rod","40.946","13.277","131.903","0","0.0007","0.0023","yes","1456","1800","0","70.103","69.784","0","0","249.86","normal_operation"
"2026-07-13 10:03:39","7420","510","10","14","6","2","6","upstroke","normal","no","upstroke","130.48","rod","40.847","13.059","129.682","0","0.021","0.0012","yes","1500","1800","0","74.431","74.186","0","0","249.86","normal_operation"
"2026-07-13 10:03:40","7421","510","11","14","6","2","6","upstroke","normal","no","upstroke","137.301","rod","41.009","12.066","136.894","0","0.0198","0.0018","yes","1540","1800","0","77.46","78.267","0","0","249.86","normal_operation"
"2026-07-13 10:03:41","7422","510","12","14","6","2","6","upstroke","normal","no","upstroke","136.046","rod","41.005","11.913","136.85","0","0.0343","0","yes","1592","1800","0","81.699","82.1","0","0","249.86","normal_operation"
"2026-07-13 10:03:42","7423","510","13","14","6","2","6","upstroke","normal","no","upstroke","141.023","rod","41.078","10.655","141.654","0","0.0156","0","yes","1639","1800","0","85.847","86.965","0","0","249.86","normal_operation"
"2026-07-13 10:03:43","7424","511","0","13","6","2","5","downstroke","normal","no","downstroke","171.463","cap","40.987","170.69","7.682","0","0.0101","0.004","yes","1618","1800","65.936","0","0","67.026","0","250.306","normal_operation"
"2026-07-13 10:03:44","7425","511","1","13","6","2","5","downstroke","normal","no","downstroke","177.316","cap","40.931","176.756","8.122","0","0.0238","0","yes","1659","1800","69.443","0","0","71.688","0","250.306","normal_operation"
"2026-07-13 10:03:45","7426","511","2","13","6","2","5","downstroke","normal","no","downstroke","185.119","cap","40.901","184.843","8.155","0","0.0278","0","yes","1707","1800","73.425","0","0","74.035","0","250.306","normal_operation"
"2026-07-13 10:03:46","7427","511","3","13","6","2","5","downstroke","normal","no","downstroke","189.114","cap","40.935","189.532","9.353","0","0.0405","0","yes","1732","1800","79.174","0","0","77.198","0","250.306","normal_operation"
"2026-07-13 10:03:47","7428","511","4","13","6","2","5","downstroke","normal","no","downstroke","193.859","cap","41.054","193.047","9.305","0","0.0228","0","yes","1797","1800","81.901","0","0","81.79","0","250.306","normal_operation"
"2026-07-13 10:03:48","7429","511","5","13","6","2","5","downstroke","normal","no","downstroke","198.069","cap","40.957","197.869","9.854","0","0.0402","0","yes","1827","1800","86.821","0","0","85.276","0","250.306","normal_operation"
"2026-07-13 10:03:49","7430","511","6","13","6","2","5","pressure_hold","normal","no","pressure_hold","221.55","cap","41.06","220.803","8.022","0","0.033","0.0022","yes","1156","1800","0","0","0","0","0","250.306","normal_operation"
"2026-07-13 10:03:50","7431","511","7","13","6","2","5","pressure_hold","normal","no","pressure_hold","226.359","cap","41.026","226.471","7.625","0","0.0195","0","yes","1107","1800","0","0","0","0","0","250.306","normal_operation"
"2026-07-13 10:03:51","7432","511","8","13","6","2","5","upstroke","normal","no","upstroke","127.276","rod","40.982","14.279","126.531","0","0.0245","0","yes","1420","1800","0","67.942","66.535","0","0","250.306","normal_operation"
"2026-07-13 10:03:52","7433","511","9","13","6","2","5","upstroke","normal","no","upstroke","129.827","rod","40.888","13.155","129.502","0","0.022","0","yes","1476","1800","0","73.463","71.936","0","0","250.306","normal_operation"
"2026-07-13 10:03:53","7434","511","10","13","6","2","5","upstroke","normal","no","upstroke","132.936","rod","40.976","13.314","130.243","0","0.0077","0.0014","yes","1532","1800","0","77.616","76.56","0","0","250.306","normal_operation"
"2026-07-13 10:03:54","7435","511","11","13","6","2","5","upstroke","normal","no","upstroke","136.187","rod","41.005","11.375","136.027","0","0.0083","0","yes","1575","1800","0","82.524","80.744","0","0","250.306","normal_operation"
"2026-07-13 10:03:55","7436","511","12","13","6","2","5","upstroke","normal","no","upstroke","140.672","rod","40.991","11.028","140.239","0","0.0099","0.0039","yes","1636","1800","0","85.9","85.688","0","0","250.306","normal_operation"
"2026-07-13 10:03:56","7437","512","0","15","6","2","7","downstroke","normal","no","downstroke","172.859","cap","40.93","174.739","8.085","0","0.0093","0.0006","yes","1619","1800","67.429","0","0","66.099","0","249.954","normal_operation"
"2026-07-13 10:03:57","7438","512","1","15","6","2","7","downstroke","normal","no","downstroke","180.04","cap","40.937","180.071","8.366","0","0.0087","0","yes","1655","1800","71.92","0","0","69.647","0","249.954","normal_operation"
"2026-07-13 10:03:58","7439","512","2","15","6","2","7","downstroke","normal","no","downstroke","183.644","cap","40.978","185.249","8.126","0","0.0006","0.0008","yes","1703","1800","75.732","0","0","74.843","0","249.954","normal_operation"
"2026-07-13 10:03:59","7440","512","3","15","6","2","7","downstroke","normal","no","downstroke","188.753","cap","40.878","189.051","8.759","0","0.0128","0.0028","yes","1752","1800","77.796","0","0","77.551","0","249.954","normal_operation"
"2026-07-13 10:04:00","7441","512","4","15","6","2","7","downstroke","normal","no","downstroke","195.404","cap","40.931","195.421","8.939","0","0.021","0","yes","1792","1800","81.99","0","0","83.707","0","249.954","normal_operation"
"2026-07-13 10:04:01","7442","512","5","15","6","2","7","downstroke","normal","no","downstroke","198.961","cap","41.033","201.539","9.611","0","0.0277","0.0063","yes","1827","1800","84.533","0","0","85.607","0","249.954","normal_operation"
"2026-07-13 10:04:02","7443","512","6","15","6","2","7","pressure_hold","normal","no","pressure_hold","221.945","cap","41.005","221.869","8.01","0","0.0242","0","yes","1152","1800","0","0","0","0","0","249.954","normal_operation"
"2026-07-13 10:04:03","7444","512","7","15","6","2","7","pressure_hold","normal","no","pressure_hold","224.555","cap","40.962","223.797","8.021","0","0","0","yes","1096","1800","0","0","0","0","0","249.954","normal_operation"
"2026-07-13 10:04:04","7445","512","8","15","6","2","7","upstroke","normal","no","upstroke","126.142","rod","40.924","15.088","124.144","0","0.0062","0","yes","1430","1800","0","66.027","66.742","0","0","249.954","normal_operation"
"2026-07-13 10:04:05","7446","512","9","15","6","2","7","upstroke","normal","no","upstroke","128.218","rod","40.921","13.96","129.404","0","0.023","0","yes","1447","1800","0","70.052","68.853","0","0","249.954","normal_operation"
"2026-07-13 10:04:06","7447","512","10","15","6","2","7","upstroke","normal","no","upstroke","132.152","rod","40.92","13.586","131.589","0","0.0345","0","yes","1492","1800","0","72.331","72.465","0","0","249.954","normal_operation"
"2026-07-13 10:04:07","7448","512","11","15","6","2","7","upstroke","normal","no","upstroke","133.438","rod","41.012","12.724","132.791","0","0.0442","0.0014","yes","1527","1800","0","76.427","76.463","0","0","249.954","normal_operation"
"2026-07-13 10:04:08","7449","512","12","15","6","2","7","upstroke","normal","no","upstroke","132.869","rod","40.923","12.383","132.883","0","0.0247","0","yes","1536","1800","0","77.735","79.897","0","0","249.954","normal_operation"
"2026-07-13 10:04:09","7450","512","13","15","6","2","7","upstroke","normal","no","upstroke","136.568","rod","41.038","11.358","134.037","0","0.0093","0","yes","1603","1800","0","83.745","83.27","0","0","249.954","normal_operation"
